pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
K2-290 c,K2-290,2019,Transit,11.276254,246.00042,Mass,48.36685,676,28.2979,0.305,6302,1.511,1.194,-0.06,4,272.909
K2-291 b,K2-291,2019,Transit,1.589,6.49,Mass,2.225177,1278,633,0.03261,5520,0.899,0.934,0.08,3.72,90.0562
K2-292 b,K2-292,2019,Transit,2.63,24.5,Mass,16.9841,795,67,0.13,5725,1.09,1,0.07,6.8,114.293
K2-295 b,K2-295,2018,Transit,10.054473,106.47305,Mass,4.024867,852,97.8595,0.0451,4444,0.7,0.74,0.14,,232.801
K2-3 b,K2-3,2015,Transit,2.078,5.11,Mass,10.0546535,501.3,10.5,0.0747,3844,0.546,0.549,-0.157,6.9,44.0727
K2-3 c,K2-3,2015,Transit,1.582,2.68,Mass,24.646729,371.8,3.17,0.1357,3844,0.546,0.549,-0.157,6.9,44.0727
K2-3 d,K2-3,2015,Transit,1.458,2.2,Mass,44.55603,305.2,1.44,0.2014,3844,0.546,0.549,-0.157,6.9,44.0727
K2-30 b,K2-30,2016,Transit,11.646151,184.02357,Mass,4.098503,1092,299,0.04839,5425,0.844,0.9,-0.15,3.9,333.042
K2-31 b,K2-31,2016,Transit,11.88154,563.83042,Mass,1.25785,1688,1272,0.022,5280,0.78,0.91,0.08,,110.527
K2-32 b,K2-32,2016,Transit,5.299,15,Mass,8.992,837,79.5,0.0795,5271,0.86,0.83,-0.06,7.9,157.682
K2-32 c,K2-32,2016,Transit,3.134,8.1,Mass,20.66093,634,26.2,0.13843,5271,0.86,0.83,-0.06,7.9,157.682
K2-32 d,K2-32,2016,Transit,3.484,6.7,Mass,31.71701,550,14.8,0.18422,5271,0.86,0.83,-0.06,7.9,157.682
K2-32 e,K2-32,2019,Transit,1.212,2.1,Mass,4.34934,1066,210.7222,0.04899,5271,0.86,0.83,-0.06,7.9,157.682
K2-329 b,K2-329,2020,Transit,8.675766,82.6358,Mass,12.4551225,650,45.7,0.1016,5282,0.822,0.901,0.098,1.8,233.237
K2-34 b,K2-34,2016,Transit,13.75,539.67534,Mass,2.9956348,1687,963.566,0.0442,6168,1.42,1.16,0.01,2.88,348.646
K2-36 b,K2-36,2016,Transit,1.43,4.3,Mass,1.422614,1328,519,0.02288,4916,0.718,0.79,-0.047,1.4,109.749
K2-36 c,K2-36,2016,Transit,3.2,7.9,Mass,5.340888,854,89,0.05528,4916,0.718,0.79,-0.047,1.4,109.749
K2-37 d,K2-37,2016,Transit,2.31,12.5,Mass,14.09229,646,41.3,0.1102,5352,0.809,0.84,-0.08,,179.943
K2-370 b,K2-370,2022,Transit,2.67,11.1,Mass,2.1408093,1267,428.205,0.0321,5662,0.945,0.962,0.08,1.4,144.202
K2-38 b,K2-38,2016,Transit,1.54,7.3,Mass,4.01593,1266,426,0.04994,5731,1.06,1.03,0.26,6.7,192.69
K2-38 c,K2-38,2016,Transit,2.29,8.3,Mass,10.56103,916,117,0.09514,5731,1.06,1.03,0.26,6.7,192.69
K2-39 b,K2-39,2016,Transit,6.27704,28.6047,Mass,4.60543,1670,1356,0.05708,4881,2.97,0.66,0.32,6.7,307.47
K2-415 b,K2-415,2023,Transit,1.015,7.5,Mass,4.0179694,412.4,4.82,0.027,3173,0.1965,0.1635,-0.13,,21.8182
K2-419 A b,K2-419 A,2024,Transit,10.55,196,Mass,20.35847252,377,3.3,0.1208,3711,0.541,0.562,-0.11,7.4,268.685
K2-55 b,K2-55,2016,Transit,4.43,44,Mass,2.849271,900,141.3,0.03486,4300,0.715,0.688,0.376,,159.522
K2-60 b,K2-60,2016,Transit,7.655747,135.39558,Mass,3.00265,1400,1212,0.045,5500,1.12,0.97,0.01,10,491.87
K2-66 b,K2-66,2016,Transit,2.49,21.3,Mass,5.06963,1372,840,0.05983,5887,1.67,1.11,-0.047,,513.877
K2-73 b,K2-73,2016,Transit,2.58,9.2,Mass,7.49556,968,209,0.07619,5867,1.058,1.02,0.04,,269.183
K2-77 b,K2-77,2016,Transit,2.4996027,603.877,Mass,8.2000844,806,58,0.0753,5160,0.792,0.847,0.13,4.7,141.731
K2-79 b,K2-79,2016,Transit,4.15,5.9,Mass,10.995039,1033,180,0.0987,5897,1.269,1.06,0.035,6.5,256.011
K2-85 b,K2-85,2016,Transit,1.4,3.2,Mass,0.6845386262,1355,800,0.013,4232,0.71,0.7,0.14,,97.2179
K2-97 b,K2-97,2016,Transit,13.45077684,174.4877954,Mass,8.407115,1566,114.149,0.0854,4673,4.14,1.17,0.328,7.5,878.43
K2-98 b,K2-98,2016,Transit,5.06645928,34.00763955,Mass,10.1367349,1185,339,0.0986,6260,1.518,1.246,-0.044,3.4,518.625
K2-99 b,K2-99,2016,Transit,11.88151954,276.5107141,Mass,18.24783,1184,357,0.153,6069,2.55,1.44,0.2,3.7,519.229
KELT-1 b,KELT-1,2012,Transit,12.442,8654.15,Mass,1.217514,2361,5165.92,0.02466,6516,1.471,1.335,0.052,,268.43
KELT-10 b,KELT-10,2016,Transit,15.681391,215.80657,Mass,4.1662739,1377,600,0.0525,5948,1.209,1.112,0.09,4.5,188.404
KELT-11 b,KELT-11,2017,Transit,15.13212395,65.15482343,Mass,4.73620865,1712,1433,0.0623,5375,2.69,1.44,0.17,,99.1596
KELT-12 b,KELT-12,2017,Transit,19.95202,301.9385,Mass,5.031623,1800,1749,0.06708,6279,2.37,1.591,0.19,2.2,368.03
KELT-14 b,KELT-14,2016,Transit,19.537287,408.09372,Mass,1.7100566,1970,826.113,0.03005,5720,1.52,1.239,0.32,5.11,250.121
